paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-32622669,32622669,,10.1016/j.ejphar.2020.173323,Aloperine inhibits hepatitis C virus entry into cells by disturbing internalisation from endocytosis to the membrane fusion process.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32615986,32615986,PMC7333275,10.1186/s12977-020-00522-4,Increased expression of CDKN1A/p21 in HIV-1 controllers is correlated with upregulation of ZC3H12A/MCPIP1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7333275.json,PMC XML downloaded and normalized.
pmid-32609483,32609483,,10.1021/acsinfecdis.0c00018,Examining the Role of Niemann-Pick C1 Protein in the Permissiveness of Aedes Mosquitoes to Filoviruses.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32601839,32601839,PMC7324290,10.1007/s10822-020-00327-9,Novel phosphatidylinositol 4-kinases III beta (PI4KIIIβ) inhibitors discovered by virtual screening using free energy models.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7324290.json,PMC XML downloaded and normalized.
pmid-32595622,32595622,PMC7301684,10.3389/fmicb.2020.01230,Antiviral Activity of Feline BCA2 Is Mainly Dependent on Its Interference With Proviral Transcription Rather Than Degradation of FIV Gag.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7301684.json,PMC XML downloaded and normalized.
pmid-32553106,32553106,PMC7299335,10.7554/eLife.56910,MxB sensitivity of HIV-1 is determined by a highly variable and dynamic capsid surface.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7299335.json,PMC XML downloaded and normalized.
pmid-32545337,32545337,PMC7354551,10.3390/v12060636,Daxx Inhibits HIV-1 Reverse Transcription and Uncoating in a SUMO-Dependent Manner.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7354551.json,PMC XML downloaded and normalized.
pmid-32545331,32545331,PMC7354422,10.3390/v12060635,Persistent Innate Immune Stimulation Results in IRF3-Mediated but Caspase-Independent Cytostasis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7354422.json,PMC XML downloaded and normalized.
pmid-32542055,32542055,PMC7316345,10.1371/journal.ppat.1008554,The ATGL lipase cooperates with ABHD5 to mobilize lipids for hepatitis C virus assembly.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7316345.json,PMC XML downloaded and normalized.
pmid-32522239,32522239,PMC7285477,10.1186/s13071-020-04167-2,Dynamic proteomic analysis of Aedes aegypti Aag-2 cells infected with Mayaro virus.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7285477.json,PMC XML downloaded and normalized.
pmid-32494274,32494274,PMC7260937,10.12669/pjms.36.4.1845,Dysregulated epidermal growth factor and tumor growth factor-beta receptor signaling through GFAP-ACTA2 protein interaction in liver fibrosis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7260937.json,PMC XML downloaded and normalized.
pmid-32493824,32493824,PMC7394894,10.1128/JVI.02100-19,Ebola Virus Inclusion Body Formation and RNA Synthesis Are Controlled by a Novel Domain of Nucleoprotein Interacting with VP35.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32493822,32493822,PMC7394885,10.1128/JVI.01002-20,Filoviruses Use the HOPS Complex and UVRAG To Traffic to Niemann-Pick C1 Compartments during Viral Entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7394885.json,PMC XML downloaded and normalized.
pmid-32438252,32438252,PMC7492092,10.1016/j.ejmech.2020.112427,Chemical profiling of HIV-1 capsid-targeting antiviral PF74.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7492092.json,PMC XML downloaded and normalized.
pmid-32411105,32411105,PMC7200986,10.3389/fmicb.2020.00725,A Coupled Mathematical Model of the Intracellular Replication of Dengue Virus and the Host Cell Immune Response to Infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7200986.json,PMC XML downloaded and normalized.
pmid-32401031,32401031,PMC7737664,10.1021/jasms.0c00033,TRANSPIRE: A Computational Pipeline to Elucidate Intracellular Protein Movements from Spatial Proteomics Data Sets.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7737664.json,PMC XML downloaded and normalized.
pmid-32392227,32392227,PMC7241850,10.1371/journal.ppat.1008577,Gp41-targeted antibodies restore infectivity of a fusion-deficient HIV-1 envelope glycoprotein.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7241850.json,PMC XML downloaded and normalized.
pmid-32386595,32386595,PMC7368827,10.1016/j.chembiol.2020.04.006,Chlorcyclizine Inhibits Viral Fusion of Hepatitis C Virus Entry by Directly Targeting HCV Envelope Glycoprotein 1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7368827.json,PMC XML downloaded and normalized.
pmid-32376621,32376621,PMC7343206,10.1128/JVI.00287-20,Kaposi's Sarcoma-Associated Herpesvirus Fine-Tunes the Temporal Expression of Late Genes by Manipulating a Host RNA Quality Control Pathway.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32374844,32374844,PMC7261151,10.1093/nar/gkaa300,Evolutionary selection of pestivirus variants with altered or no microRNA dependency.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7261151.json,PMC XML downloaded and normalized.
pmid-32373543,32373543,PMC7186372,10.3389/fcimb.2020.00135,Marmoset Viral Hepatic Inflammation Induced by Hepatitis C Virus Core Protein via IL-32.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7186372.json,PMC XML downloaded and normalized.
pmid-32370067,32370067,PMC7290923,10.3390/cells9051126,The Cellular Protein CAD is Recruited into Ebola Virus Inclusion Bodies by the Nucleoprotein NP to Facilitate Genome Replication and Transcription.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7290923.json,PMC XML downloaded and normalized.
pmid-32344996,32344996,PMC7264479,10.14348/molcells.2020.0018,Nonstructural NS5A Protein Regulates LIM and SH3 Domain Protein 1 to Promote Hepatitis C Virus Propagation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7264479.json,PMC XML downloaded and normalized.
pmid-32327259,32327259,,10.1016/j.bbrc.2020.04.041,Proximity proteomics identifies novel function of Rab14 in trafficking of Ebola virus matrix protein VP40.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32322956,32322956,PMC7176029,10.1007/s00430-020-00675-1,Single-nucleotide variants in human CD81 influence hepatitis C virus infection of hepatoma cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7176029.json,PMC XML downloaded and normalized.
pmid-32317327,32317327,PMC7175097,10.1128/mBio.03424-19,X-Linked RNA-Binding Motif Protein Modulates HIV-1 Infection of CD4(+) T Cells by Maintaining the Trimethylation of Histone H3 Lysine 9 at the Downstream Region of the 5' Long Terminal Repeat of HIV Proviral DNA.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7175097.json,PMC XML downloaded and normalized.
pmid-32316297,32316297,PMC7232165,10.3390/v12040452,Toward Structurally Novel and Metabolically Stable HIV-1 Capsid-Targeting Small Molecules.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7232165.json,PMC XML downloaded and normalized.
pmid-32316283,32316283,PMC7240724,10.3390/insects11040251,Using UPLC-MS/MS to Evaluate the Dissemination of Pyriproxyfen by Aedes Mosquitoes to Combat Cryptic Larval Habitats after Source Reduction in Kaohsiung in Southern Taiwan.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7240724.json,PMC XML downloaded and normalized.
pmid-32294532,32294532,,10.1016/j.jhep.2020.03.047,C19orf66 is an interferon-induced inhibitor of HCV replication that restricts formation of the viral replication organelle.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32292405,32292405,PMC7118926,10.3389/fimmu.2020.00503,Syndecan 4 Upregulation on Activated Langerhans Cells Counteracts Langerin Restriction to Facilitate Hepatitis C Virus Transmission.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7118926.json,PMC XML downloaded and normalized.
pmid-32291299,32291299,PMC7157815,10.1128/mBio.00467-20,A Sensitive Yellow Fever Virus Entry Reporter Identifies Valosin-Containing Protein (VCP/p97) as an Essential Host Factor for Flavivirus Uncoating.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7157815.json,PMC XML downloaded and normalized.
pmid-32291285,32291285,PMC7247306,10.1074/jbc.RA120.013280,The viral protein U (Vpu)-interacting host protein ATP6V0C down-regulates cell-surface expression of tetherin and thereby contributes to HIV-1 release.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-32275904,32275904,PMC7322367,10.1016/j.ajpath.2020.03.003,Quantification of Viral and Host Biomarkers in the Liver of Rhesus Macaques: A Longitudinal Study of Zaire Ebolavirus Strain Kikwit (EBOV/Kik).,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7322367.json,PMC XML downloaded and normalized.
pmid-32273392,32273392,PMC7196789,10.1073/pnas.1916054117,PSGL-1 restricts HIV-1 infectivity by blocking virus particle attachment to target cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7196789.json,PMC XML downloaded and normalized.
pmid-32264925,32264925,PMC7137348,10.1186/s12967-020-02318-8,"HDACi mediate UNG2 depletion, dysregulated genomic uracil and altered expression of oncoproteins and tumor suppressors in B- and T-cell lines.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7137348.json,PMC XML downloaded and normalized.
pmid-32259429,32259429,,10.1021/acs.bioconjchem.0c00191,A Bifunctional Nucleoside Probe for the Inhibition of the Human Immunodeficiency Virus-Type 1 Reverse Transcriptase.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-32249805,32249805,PMC7136267,10.1038/s41598-020-62663-y,In vitro dual (anticancer and antiviral) activity of the carotenoids produced by haloalkaliphilic archaeon Natrialba sp. M6.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7136267.json,PMC XML downloaded and normalized.
