paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-40791337,40791337,PMC12338750,10.1101/2025.07.18.665639,Abnormal Vaginal Microbiota Associated with miRNA Targeting the HIV-Host Interactome.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-40777377,40777377,PMC12330714,10.1101/2025.07.27.667045,Ebola virus VP35 NNLNS motif modulates viral RNA synthesis and MIB2-mediated signaling.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12330714.json,PMC XML downloaded and normalized.
pmid-40777346,40777346,PMC12330720,10.1101/2025.07.21.665982,MICRORNAS REGULATED BY PREGNANCY TARGET THE HIV INTERACTOME.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-40766577,40766577,PMC12324263,10.1101/2025.07.28.667227,Arf GTPases Define BST-2-Independent Pathways for HIV-1 Assembly and Release.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-40759332,40759332,PMC12826959,10.1016/j.virs.2025.07.012,Adaptor protein complex 1 gamma 1 subunit is an important host factor involved in both Zika virus and dengue virus infections.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12826959.json,PMC XML downloaded and normalized.
pmid-40742131,40742131,PMC12363165,10.1128/msystems.00403-25,HIV-1 Vpu interacts with RBM10 to promote HIV-1 infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12363165.json,PMC XML downloaded and normalized.
pmid-40736249,40736249,PMC12363229,10.1128/jvi.00649-25,Membrane protein CRISPR screen identifies RPSA as an essential host factor for porcine epidemic diarrhea virus replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12363229.json,PMC XML downloaded and normalized.
pmid-40733539,40733539,PMC12300445,10.3390/v17070921,IFI16 Mediates Deacetylation of KSHV Chromatin via Interaction with NuRD and Sin3A Co-Repressor Complexes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12300445.json,PMC XML downloaded and normalized.
pmid-40733494,40733494,PMC12298503,10.3390/v17070876,TRIM5α/Cyclophilin A-Modified MDBK Cells for Lentiviral-Based Gene Editing.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12298503.json,PMC XML downloaded and normalized.
pmid-40722180,40722180,PMC12302467,10.1186/s12985-025-02717-7,Profiling HIV1-host protein-protein interaction networks in patient-derived exosome proteins: impact on pathophysiology and innate immune pathways.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12302467.json,PMC XML downloaded and normalized.
pmid-40689623,40689623,PMC12345215,10.1128/mbio.01465-25,ASCT2 inhibits HIV-1 infectivity by promoting the incorporation of a gp160/ASCT2 complex into virions.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-40678214,40678214,PMC12270201,10.21203/rs.3.rs-6923186/v1,ADAM17 is an HIV-1 Restriction Factor Antagonized by Nef.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12270201.json,PMC XML downloaded and normalized.
pmid-40672252,40672252,PMC12265676,10.1101/2025.07.07.663519,BST-2 inhibits SARS-CoV-2 egress at intracellular membranes and is neutralized by ORF7a.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-40463129,40463129,PMC12132433,10.1101/2025.05.14.654117,The decameric repeat (DR) of PSGL-1 functions as a basic antiviral unit in restricting HIV-1 infectivity.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12132433.json,PMC XML downloaded and normalized.
pmid-40463006,40463006,PMC12132579,10.1101/2025.05.15.654345,Restriction of HIV-1 infectivity by interferon and IFITM3 is counteracted by Nef.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12132579.json,PMC XML downloaded and normalized.
pmid-40431704,40431704,PMC12115661,10.3390/v17050693,TAR RNA Mimicry of INI1 and Its Influence on Non-Integration Function of HIV-1 Integrase.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12115661.json,PMC XML downloaded and normalized.
pmid-40343334,40343334,PMC12060986,10.21203/rs.3.rs-5960764/v1,"Multi-cohort cross-omics analysis reveals disease mechanisms and therapeutic targets in HTLV-1-associated myelopathy, a neglected retroviral neuroinflammatory disorder.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12060986.json,PMC XML downloaded and normalized.
pmid-40250655,40250655,,10.1016/j.ijbiomac.2025.143217,Decoding potential host protein targets against Flaviviridae using protein-protein interaction network.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-40202316,40202316,PMC12090733,10.1128/jvi.00490-25,CPSF6 promotes HIV-1 preintegration complex function.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12090733.json,PMC XML downloaded and normalized.
pmid-40199068,40199068,PMC13095474,10.1016/j.molpha.2025.100020,Traffic control: Mechanisms of ligand-specific internalization and intracellular distribution of CCR5.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-40198850,40198850,PMC13016362,10.1146/annurev-virology-092623-091351,"APOBEC3G Antagonism by Vif, or When Structure Meets Biological and Evolutionary Studies.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC13016362.json,PMC XML downloaded and normalized.
pmid-40168125,40168125,PMC12002175,10.1073/pnas.2420497122,Lenacapavir disrupts HIV-1 core integrity while stabilizing the capsid lattice.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12002175.json,PMC XML downloaded and normalized.
pmid-40139499,40139499,PMC12130996,10.1016/j.virs.2025.03.007,Host factor Naf1 restricts HIV-1 infection of myeloid cells and compromises the capacity of dendritic cell to prime CD4(+) T cell.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12130996.json,PMC XML downloaded and normalized.
pmid-40093084,40093084,PMC11908239,10.1101/2025.03.06.641798,Murine Leukemia Virus GlycoGag Antagonizes SERINC5 via ER-phagy Receptor RETREG1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11908239.json,PMC XML downloaded and normalized.
pmid-40063798,40063798,PMC11929488,10.1073/pnas.2417372122,DR5 is a restriction factor for human herpesviruses.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11929488.json,PMC XML downloaded and normalized.
pmid-40007014,40007014,PMC11860778,10.3390/v17020260,The Deubiquitinase OTUD1 Influences HIV-1 Release by Regulating the Host Restriction Factor BST-2.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11860778.json,PMC XML downloaded and normalized.
pmid-39927772,39927772,PMC11915870,10.1128/jvi.01549-24,"IFI16 recruits HDAC1 and HDAC2 to deacetylate the Kaposi's sarcoma-associated herpesvirus (KSHV) latency-associated nuclear antigen (LANA), facilitating latency.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11915870.json,PMC XML downloaded and normalized.
pmid-39900759,39900759,,10.1007/978-1-0716-4276-4_8,RNA-Seq and Gene Set Enrichment Analysis (GSEA) in Peripheral Blood Mononuclear Cells (PBMCs).,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-39864060,39864060,PMC11912512,10.1016/j.celrep.2025.115245,Structural insights into HIV-2 CA lattice formation and FG-pocket binding revealed by single-particle cryo-EM.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11912512.json,PMC XML downloaded and normalized.
pmid-39653243,39653243,PMC11750542,10.1016/j.jbc.2024.108058,The host restriction factor SERINC5 inhibits HIV-1 transcription by negatively regulating NF-κB signaling.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11750542.json,PMC XML downloaded and normalized.
pmid-39585616,39585616,,10.1007/978-1-0716-4256-6_7,Proximity Proteomics to Profile Ebola Virus Protein Interactome in Its Functional Context.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-39576110,39576110,PMC11708058,10.1128/mbio.01486-24,Interaction of the Wolbachia surface protein with a novel pro-viral protein from Aedes aegypti.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11708058.json,PMC XML downloaded and normalized.
pmid-39354676,39354676,PMC11992561,10.1093/jmcb/mjae042,HIV-1 inhibits IFITM3 expression to promote the infection of megakaryocytes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11992561.json,PMC XML downloaded and normalized.
pmid-38712082,38712082,PMC11071520,10.1101/2024.04.26.591186,PARP14 is an interferon (IFN)-induced host factor that promotes IFN production and affects the replication of multiple viruses.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11071520.json,PMC XML downloaded and normalized.
pmid-39902183,39902183,PMC11788155,10.3389/fcimb.2024.1516806,SERINC5 counters retroviruses and non-retroviruses.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11788155.json,PMC XML downloaded and normalized.
pmid-39861832,39861832,PMC11768693,10.3390/v17010043,Host RNA-Binding Proteins as Regulators of HIV-1 Replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11768693.json,PMC XML downloaded and normalized.
pmid-39763838,39763838,PMC11703279,10.1101/2024.12.28.630612,PSGL-1 excludes HIV Env from virion surface through spatial hindrance involving structural folding of the decameric repeats (DR).,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11703279.json,PMC XML downloaded and normalized.
pmid-39678349,39678349,PMC11643316,10.21203/rs.3.rs-5099896/v1,Disruption of CPSF6 enhances cellular permissivity to HIV-1 infection through alternative polyadenylation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11643316.json,PMC XML downloaded and normalized.
pmid-39599894,39599894,PMC11599075,10.3390/v16111779,Single-Nucleus and Spatial Transcriptomics Revealing Host Response Differences Triggered by Mutated Virus in Severe Dengue.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11599075.json,PMC XML downloaded and normalized.
